"id","type","age","postal_code","suspicious_label"
11329,"corporate",49,39422,0
11330,"corporate",40,72343,0
11331,"corporate",36,21161,0
11332,"corporate",59,21598,0
11333,"corporate",45,65226,NA
11334,"corporate",9,30997,1
11335,"corporate",50,72377,NA
11336,"corporate",37,21096,NA
11337,"corporate",44,97422,NA
11338,"corporate",45,97357,0
11339,"corporate",37,97392,NA
11340,"corporate",49,20700,NA
11341,"corporate",57,97940,NA
11342,"corporate",49,55056,NA
11343,"corporate",0,97694,NA
11344,"corporate",51,80053,0
11345,"corporate",3,60881,NA
11346,"corporate",64,75593,0
11347,"corporate",68,90585,0
11348,"corporate",70,62803,0
11349,"corporate",56,62625,0
11350,"corporate",59,90605,0
11351,"corporate",60,80794,NA
11352,"corporate",64,11765,NA
11353,"corporate",62,39818,0
11354,"corporate",89,80186,0
11355,"corporate",62,80761,0
11356,"corporate",66,72233,NA
11357,"corporate",62,25428,0
11358,"corporate",67,80582,0
11359,"corporate",65,58380,0
11360,"corporate",74,22491,0
11361,"corporate",58,11358,0
11362,"corporate",57,85735,NA
11363,"corporate",77,58796,NA
11364,"corporate",82,90940,0
11365,"corporate",81,30121,0
11366,"corporate",86,25403,0
11367,"corporate",72,90039,0
11368,"corporate",73,70066,NA
11369,"corporate",79,39671,NA
11370,"corporate",74,85800,0
11371,"corporate",73,22346,0
11372,"corporate",76,75555,0
11373,"corporate",90,90862,0
11374,"corporate",83,75084,0
11375,"corporate",95,75200,0
11376,"corporate",87,72980,0
11377,"corporate",90,10380,0
11378,"corporate",88,70014,0
11379,"corporate",93,65666,0
11380,"corporate",3,70653,1
11381,"corporate",76,10985,0
11382,"corporate",2,97216,NA
11383,"corporate",1,97948,0
11384,"corporate",3,30446,NA
11385,"corporate",6,41428,0
11386,"corporate",7,80053,NA
11387,"corporate",8,30762,NA
11388,"corporate",6,63624,NA
11389,"corporate",13,72260,NA
11390,"corporate",5,63374,0
11391,"corporate",7,35167,0
11392,"corporate",15,25104,0
11393,"corporate",13,72726,0
11394,"corporate",12,62896,NA
11395,"corporate",22,20238,0
11396,"corporate",17,39772,NA
11397,"corporate",2,20791,1
11398,"corporate",8,40536,0
11399,"corporate",19,60357,NA
11400,"corporate",24,58782,0
11401,"corporate",21,85085,0
11402,"corporate",25,65656,0
11403,"corporate",24,35369,0
11404,"corporate",20,35453,0
11405,"corporate",25,41488,0
11406,"corporate",12,30363,0
11407,"corporate",25,39563,0
11408,"corporate",25,35402,0
11409,"corporate",26,10849,0
11410,"corporate",34,75675,0
11411,"corporate",29,65408,NA
11412,"corporate",31,62288,0
11413,"corporate",27,63479,0
11414,"corporate",33,63557,0
11415,"corporate",22,58574,0
11416,"corporate",31,85702,NA
11417,"corporate",29,72467,0
11418,"corporate",37,41673,0
11419,"corporate",46,65114,NA
11420,"corporate",29,35156,0
11421,"corporate",25,50535,0
11422,"corporate",39,85532,NA
11423,"corporate",34,72590,0
11424,"corporate",42,60936,0
11425,"corporate",46,90219,0
11426,"corporate",45,63884,0
11427,"corporate",43,58546,0
11428,"corporate",58,22994,0
11429,"corporate",43,25788,NA
11430,"corporate",53,75963,0
11431,"corporate",46,30520,NA
11432,"corporate",53,80886,0
11433,"corporate",46,70172,0
11434,"corporate",46,25822,0
11435,"corporate",49,22190,0
11436,"corporate",54,65713,NA
11437,"corporate",53,30633,NA
11438,"corporate",63,62628,NA
11439,"corporate",59,22869,NA
11440,"corporate",69,80540,0
11441,"corporate",54,90392,0
11442,"corporate",69,41506,0
11443,"corporate",63,62223,0
11444,"corporate",51,11913,0
11445,"corporate",68,11789,0
11446,"corporate",54,75086,0
11447,"corporate",44,97273,0
11448,"corporate",60,41935,0
11449,"corporate",53,75297,0
11450,"corporate",45,58887,0
11451,"corporate",4,11142,1
11452,"corporate",70,22857,0
11453,"corporate",69,21677,0
11454,"corporate",77,22411,0
11455,"corporate",72,22248,0
11456,"corporate",84,80679,0
11457,"corporate",2,35135,1
11458,"corporate",92,80741,0
11459,"corporate",71,35950,NA
11460,"corporate",81,30295,0
11461,"corporate",81,30425,NA
11462,"corporate",64,65680,0
11463,"corporate",90,90855,NA
11464,"corporate",91,41290,NA
11465,"corporate",82,58155,0
11466,"corporate",100,22062,0
11467,"corporate",73,65342,NA
11468,"corporate",87,90069,NA
11469,"corporate",63,22070,0
11470,"corporate",0,63030,1
11471,"corporate",82,72081,0
11472,"corporate",95,20696,NA
11473,"corporate",91,85074,NA
11474,"corporate",85,10619,0
11475,"corporate",93,40932,0
11476,"corporate",1,97685,0
11477,"corporate",1,41741,1
11478,"corporate",2,72029,1
11479,"corporate",0,80911,0
11480,"corporate",1,25439,0
11481,"corporate",2,85874,NA
11482,"corporate",5,62260,NA
11483,"corporate",3,11398,0
11484,"corporate",12,40370,0
11485,"corporate",6,21687,NA
11486,"corporate",11,20918,0
11487,"corporate",14,65946,0
11488,"corporate",5,35559,NA
11489,"corporate",13,10825,0
11490,"corporate",11,39327,NA
11491,"corporate",8,63245,0
11492,"corporate",17,30218,NA
11493,"corporate",23,10140,0
11494,"corporate",17,72824,0
11495,"corporate",13,21581,0
11496,"corporate",15,90685,NA
11497,"corporate",22,39038,0
11498,"corporate",21,22680,0
11499,"corporate",23,21132,0
11500,"corporate",13,10519,NA
11501,"corporate",19,72821,0
11502,"corporate",22,60259,0
11503,"corporate",21,62941,NA
11504,"corporate",26,50052,NA
11505,"corporate",21,40291,0
11506,"corporate",30,72128,0
11507,"corporate",1,60108,NA
11508,"corporate",23,85166,0
11509,"corporate",31,25278,0
11510,"corporate",30,21325,0
11511,"corporate",29,41675,0
11512,"corporate",27,97067,0
11513,"corporate",31,30964,0
11514,"corporate",31,72114,0
11515,"corporate",38,55594,0
11516,"corporate",29,11829,0
11517,"corporate",35,58906,NA
11518,"corporate",42,80988,0
11519,"corporate",30,25383,NA
11520,"corporate",41,85635,NA
11521,"corporate",40,39714,0
11522,"corporate",40,11737,0
11523,"corporate",53,63674,0
11524,"corporate",55,80016,0
11525,"corporate",43,70263,0
11526,"corporate",43,35516,0
11527,"corporate",49,40828,NA
11528,"corporate",57,10224,0
11529,"corporate",62,55830,NA
11530,"corporate",67,10207,0
11531,"corporate",52,72381,NA
11532,"corporate",42,80472,NA
11533,"corporate",46,11849,NA
11534,"corporate",59,62781,0
11535,"corporate",42,62405,NA
11536,"corporate",70,35502,NA
11537,"corporate",62,80273,0
11538,"corporate",54,55289,0
11539,"corporate",67,85974,NA
11540,"corporate",61,65891,NA
11541,"corporate",65,25494,NA
11542,"corporate",48,97466,0
11543,"corporate",71,70675,0
11544,"corporate",63,60691,NA
11545,"corporate",62,30293,0
11546,"corporate",2,63304,1
11547,"corporate",62,21651,0
11548,"corporate",72,41409,0
11549,"corporate",62,60780,0
11550,"corporate",81,60981,0
11551,"corporate",62,20165,0
11552,"corporate",61,75967,0
11553,"corporate",61,55023,NA
11554,"corporate",69,40007,0
11555,"corporate",58,10320,0
11556,"corporate",63,22040,0
11557,"corporate",91,10824,0
11558,"corporate",87,70953,0
11559,"corporate",86,80195,0
11560,"corporate",80,30701,0
11561,"corporate",92,22972,NA
11562,"corporate",75,35947,0
11563,"corporate",90,11622,0
11564,"corporate",105,58373,0
11565,"corporate",71,30074,0
11566,"corporate",85,90113,0
11567,"corporate",83,63239,0
11568,"corporate",97,72520,0
11569,"corporate",8,97774,1
11570,"corporate",94,70762,0
11571,"corporate",0,65320,0
11572,"corporate",0,21475,1
11573,"corporate",1,55354,0
11574,"corporate",2,62750,0
11575,"corporate",6,62193,0
11576,"corporate",5,35503,0
11577,"corporate",1,60813,0
11578,"corporate",8,41218,0
11579,"corporate",7,75887,0
11580,"corporate",7,60245,NA
11581,"corporate",9,10265,NA
11582,"corporate",0,55217,NA
11583,"corporate",14,60206,NA
11584,"corporate",9,30665,0
11585,"corporate",13,10378,0
11586,"corporate",12,58853,0
11587,"corporate",15,80853,0
11588,"corporate",17,75102,NA
11589,"corporate",20,10667,NA
11590,"corporate",16,85964,0
11591,"corporate",28,20513,0
11592,"corporate",16,80611,0
11593,"corporate",24,21340,0
11594,"corporate",20,60599,NA
11595,"corporate",17,10839,0
11596,"corporate",32,39874,NA
11597,"corporate",20,50398,0
11598,"corporate",21,80152,0
11599,"corporate",33,70974,NA
11600,"corporate",31,40605,0
11601,"corporate",40,80754,0
11602,"corporate",37,72166,0
11603,"corporate",29,70890,0
11604,"corporate",26,50574,0
11605,"corporate",41,70961,0
11606,"corporate",25,30370,0
11607,"corporate",31,70961,NA
11608,"corporate",35,60477,0
11609,"corporate",32,63955,NA
11610,"corporate",37,62645,0
11611,"corporate",32,55024,0
11612,"corporate",41,62845,NA
11613,"corporate",37,39385,0
11614,"corporate",40,58249,NA
11615,"corporate",33,63561,0
11616,"corporate",52,21131,0
11617,"corporate",31,97919,NA
11618,"corporate",50,25959,NA
11619,"corporate",45,39083,0
11620,"corporate",47,40754,0
11621,"corporate",4,62088,1
11622,"corporate",60,39710,0
11623,"corporate",54,35633,0
11624,"corporate",48,70630,NA
11625,"corporate",57,58260,NA
11626,"corporate",58,63276,0
11627,"corporate",45,35493,0
11628,"corporate",53,30086,NA
11629,"corporate",47,21925,NA
11630,"corporate",63,62850,0
11631,"corporate",65,30754,0
11632,"corporate",57,90907,0
11633,"corporate",65,40051,0
11634,"corporate",53,80632,NA
11635,"corporate",60,75346,0
11636,"corporate",72,80284,NA
11637,"corporate",73,22840,0
11638,"corporate",80,85288,0
11639,"corporate",57,65428,NA
11640,"corporate",66,70237,NA
11641,"corporate",57,30221,NA
11642,"corporate",70,11692,NA
11643,"corporate",75,21681,0
11644,"corporate",80,62947,0
11645,"corporate",84,55395,NA
11646,"corporate",71,20917,NA
11647,"corporate",91,80480,NA
11648,"corporate",86,41037,0
11649,"corporate",91,25677,0
11650,"corporate",55,55259,0
11651,"corporate",93,40556,0
11652,"corporate",87,40021,NA
11653,"corporate",74,11099,NA
11654,"corporate",82,10040,0
11655,"corporate",82,70417,0
11656,"corporate",82,63573,0
11657,"corporate",75,22662,NA
11658,"corporate",85,70860,0
11659,"corporate",92,72441,0
11660,"corporate",92,30014,0
11661,"corporate",77,40003,0
11662,"corporate",89,62354,0
11663,"corporate",5,11567,1
11664,"corporate",94,39926,0
11665,"corporate",0,35290,0
11666,"corporate",3,10959,NA
11667,"corporate",4,30036,0
11668,"corporate",3,10659,NA
11669,"corporate",3,63145,0
11670,"corporate",7,55931,NA
11671,"corporate",5,70806,0
11672,"corporate",6,50291,0
11673,"corporate",12,70780,0
11674,"corporate",8,35829,0
11675,"corporate",6,65416,0
11676,"corporate",8,39203,0
11677,"corporate",11,80732,0
11678,"corporate",16,85615,0
11679,"corporate",13,70332,0
11680,"corporate",2,65169,1
11681,"corporate",15,40519,0
11682,"corporate",17,25866,NA
11683,"corporate",16,97375,0
11684,"corporate",16,72933,NA
11685,"corporate",18,58923,0
11686,"corporate",19,39105,0
11687,"corporate",18,75280,0
11688,"corporate",24,11367,NA
11689,"corporate",24,97622,0
11690,"corporate",24,85706,0
11691,"corporate",23,80984,NA
11692,"corporate",31,40557,NA
11693,"corporate",21,90126,0
11694,"corporate",32,10193,0
11695,"corporate",39,11101,0
11696,"corporate",35,21152,0
11697,"corporate",41,40968,0
11698,"corporate",36,58703,0
11699,"corporate",0,65646,1
11700,"corporate",28,10765,0
11701,"corporate",27,39596,NA
11702,"corporate",30,50812,NA
11703,"corporate",39,21167,NA
11704,"corporate",47,40514,NA
11705,"corporate",37,55266,0
11706,"corporate",48,22665,0
11707,"corporate",51,65525,NA
11708,"corporate",37,20756,0
11709,"corporate",44,20051,0
11710,"corporate",47,25980,0
11711,"corporate",40,21803,0
11712,"corporate",2,20639,NA
11713,"corporate",36,39775,0
11714,"corporate",54,62143,NA
11715,"corporate",46,90282,0
11716,"corporate",53,40197,0
11717,"corporate",46,58058,NA
11718,"corporate",36,41243,NA
11719,"corporate",49,40405,NA
11720,"corporate",61,70525,NA
11721,"corporate",50,11708,0
11722,"corporate",51,62754,0
11723,"corporate",51,41044,0
11724,"corporate",52,85031,NA
11725,"corporate",47,75124,NA
11726,"corporate",64,41495,0
11727,"corporate",51,62260,0
11728,"corporate",56,50946,NA
11729,"corporate",70,39901,0
11730,"corporate",73,25693,0
11731,"corporate",49,10243,NA
11732,"corporate",79,35495,0
11733,"corporate",80,30497,0
11734,"corporate",80,11281,0
11735,"corporate",64,65298,0
11736,"corporate",66,97137,0
11737,"corporate",80,10563,0
11738,"corporate",64,35397,0
11739,"corporate",74,10062,0
11740,"corporate",87,11706,NA
11741,"corporate",72,41107,0
11742,"corporate",85,97929,0
11743,"corporate",92,10477,NA
11744,"corporate",91,21855,0
11745,"corporate",72,70480,0
11746,"corporate",80,25861,0
11747,"corporate",66,65725,0
11748,"corporate",92,25573,0
11749,"corporate",78,58344,0
11750,"corporate",88,75997,NA
11751,"corporate",82,41635,NA
11752,"corporate",2,60520,1
11753,"corporate",86,40100,NA
11754,"corporate",4,35021,NA
11755,"corporate",92,80505,NA
11756,"corporate",97,20781,0
11757,"corporate",84,55519,NA
11758,"corporate",95,63309,0
11759,"corporate",65,72238,NA
11760,"corporate",91,50835,0
11761,"corporate",1,40228,0
11762,"corporate",1,11672,0
11763,"corporate",3,35422,NA
11764,"corporate",6,70031,NA
11765,"corporate",8,62155,NA
11766,"corporate",5,58917,0
11767,"corporate",7,30105,0
11768,"corporate",4,72985,0
11769,"corporate",8,40386,NA
11770,"corporate",12,11812,NA
11771,"corporate",11,85607,NA
11772,"corporate",14,75706,0
11773,"corporate",12,90669,0
11774,"corporate",14,22248,0
11775,"corporate",12,97984,NA
11776,"corporate",14,25531,NA
11777,"corporate",16,39514,0
11778,"corporate",21,21705,0
11779,"corporate",6,55705,NA
11780,"corporate",11,55079,NA
11781,"corporate",3,35771,1
11782,"corporate",17,11579,0
11783,"corporate",28,60110,NA
11784,"corporate",23,62392,0
11785,"corporate",19,65202,NA
11786,"corporate",29,55351,0
11787,"corporate",0,65278,1
11788,"corporate",20,85872,NA
11789,"corporate",28,58381,0
11790,"corporate",18,40167,0
11791,"corporate",32,22672,0
11792,"corporate",28,41916,NA
11793,"corporate",35,70756,NA
11794,"corporate",23,30538,0
11795,"corporate",38,35742,0
11796,"corporate",37,55707,0
11797,"corporate",45,41919,NA
11798,"corporate",45,58751,NA
11799,"corporate",49,90155,0
11800,"corporate",0,30890,1
11801,"corporate",44,21250,NA
11802,"corporate",42,40376,0
11803,"corporate",44,10051,0
11804,"corporate",25,90277,0
11805,"corporate",41,50038,0
11806,"corporate",40,60163,0
11807,"corporate",56,40106,0
11808,"corporate",33,62397,0
11809,"corporate",51,40687,0
11810,"corporate",49,75443,0
11811,"corporate",45,22539,NA
11812,"corporate",55,40593,0
11813,"corporate",54,90415,NA
11814,"corporate",48,97112,0
11815,"corporate",56,41235,NA
11816,"corporate",44,22167,0
11817,"corporate",64,63807,0
11818,"corporate",65,30835,0
11819,"corporate",41,41760,0
11820,"corporate",51,50540,0
11821,"corporate",57,30092,0
11822,"corporate",58,39280,0
11823,"corporate",65,97662,NA
11824,"corporate",48,80956,0
11825,"corporate",53,72891,0
11826,"corporate",56,90188,0
11827,"corporate",57,60827,0
11828,"corporate",63,20136,NA
11829,"corporate",57,22861,NA
11830,"corporate",71,72936,NA
11831,"corporate",71,50861,0
11832,"corporate",81,39023,0
11833,"corporate",72,35837,0
11834,"corporate",63,35143,0
11835,"corporate",70,62871,0
11836,"corporate",73,30364,0
11837,"corporate",87,35785,0
11838,"corporate",82,10127,NA
11839,"corporate",54,10024,NA
11840,"corporate",61,97712,0
11841,"corporate",80,65012,0
11842,"corporate",74,62791,0
11843,"corporate",68,50605,NA
11844,"corporate",83,75756,0
11845,"corporate",87,10741,NA
11846,"corporate",77,70263,NA
11847,"corporate",99,35862,NA
11848,"corporate",72,97637,0
11849,"corporate",89,65304,NA
11850,"corporate",94,30189,0
11851,"corporate",93,39674,0
11852,"corporate",83,72418,0
11853,"corporate",78,50338,0
11854,"corporate",103,30758,0
11855,"corporate",0,72236,NA
11856,"corporate",3,90504,0
11857,"corporate",3,55120,NA
11858,"corporate",3,63001,0
11859,"corporate",1,97921,1
11860,"corporate",4,70531,NA
11861,"corporate",7,22456,0
11862,"corporate",4,70430,0
11863,"corporate",10,60787,NA
11864,"corporate",10,40691,NA
11865,"corporate",8,55430,0
11866,"corporate",14,97528,0
11867,"corporate",14,20341,NA
11868,"corporate",11,63167,0
11869,"corporate",18,55539,0
11870,"corporate",11,25176,0
11871,"corporate",21,58791,0
11872,"corporate",26,65990,NA
11873,"corporate",17,90398,0
11874,"corporate",17,90392,0
11875,"corporate",27,70253,0
11876,"corporate",12,80844,0
11877,"corporate",22,63397,NA
11878,"corporate",21,25558,0
11879,"corporate",29,11626,NA
11880,"corporate",27,25745,0
11881,"corporate",29,72328,0
11882,"corporate",28,20971,0
11883,"corporate",27,63723,0
11884,"corporate",21,35574,0
11885,"corporate",28,39874,NA
11886,"corporate",26,58657,NA
11887,"corporate",26,60817,NA
11888,"corporate",30,21534,0
11889,"corporate",42,72048,NA
11890,"corporate",34,11464,NA
11891,"corporate",41,65334,0
11892,"corporate",4,30235,NA
11893,"corporate",34,62493,0
11894,"corporate",38,21645,0
11895,"corporate",35,30253,0
11896,"corporate",37,65157,NA
11897,"corporate",3,62532,1
11898,"corporate",37,80745,NA
11899,"corporate",42,30303,0
11900,"corporate",44,58628,0
11901,"corporate",33,20160,0
11902,"corporate",49,85774,NA
11903,"corporate",44,58029,0
11904,"corporate",44,65614,0
11905,"corporate",48,41460,0
11906,"corporate",46,11524,NA
11907,"corporate",55,80732,0
11908,"corporate",4,40015,1
11909,"corporate",54,25090,NA
11910,"corporate",58,10204,NA
11911,"corporate",53,80017,0
11912,"corporate",57,85076,0
11913,"corporate",68,30651,0
11914,"corporate",60,80034,0
11915,"corporate",60,10722,NA
11916,"corporate",54,41235,0
11917,"corporate",61,30724,0
11918,"corporate",56,20927,NA
11919,"corporate",65,70878,0
11920,"corporate",51,58646,0
11921,"corporate",68,20934,NA
11922,"corporate",57,22619,0
11923,"corporate",57,55451,0
11924,"corporate",57,41390,0
11925,"corporate",62,62618,NA
11926,"corporate",77,80304,0
11927,"corporate",56,40640,NA
11928,"corporate",0,39593,1
11929,"corporate",52,21331,NA
11930,"corporate",70,41638,0
11931,"corporate",83,20363,0
11932,"corporate",91,22179,0
11933,"corporate",67,30418,0
11934,"corporate",61,62439,NA
11935,"corporate",78,35855,0
11936,"corporate",83,63831,0
11937,"corporate",75,21412,0
11938,"corporate",74,62655,NA
11939,"corporate",89,40824,NA
11940,"corporate",73,65225,0
11941,"corporate",74,85680,NA
11942,"corporate",88,55485,0
11943,"corporate",86,10426,NA
11944,"corporate",83,22096,0
11945,"corporate",109,25750,0
11946,"corporate",78,75432,NA
11947,"corporate",1,97433,1
11948,"corporate",104,85071,NA
11949,"corporate",83,10665,0
11950,"corporate",90,10887,0
11951,"corporate",1,97260,0
11952,"corporate",2,60830,0
11953,"corporate",2,39011,NA
11954,"corporate",4,10001,0
11955,"corporate",2,21621,0
11956,"corporate",5,50744,0
11957,"corporate",7,97662,NA
11958,"corporate",7,58604,0
11959,"corporate",9,21360,NA
11960,"corporate",14,21327,0
11961,"corporate",11,90454,0
11962,"corporate",12,60692,0
11963,"corporate",10,85287,0
11964,"corporate",15,25645,0
11965,"corporate",24,62057,0
11966,"corporate",15,50196,0
11967,"corporate",20,50119,0
11968,"corporate",18,40435,NA
11969,"corporate",22,65618,0
11970,"corporate",19,63975,0
11971,"corporate",2,90976,1
11972,"corporate",16,25995,NA
11973,"corporate",5,90095,1
11974,"corporate",31,75500,NA
11975,"corporate",2,25649,1
11976,"corporate",26,97897,0
11977,"corporate",24,55918,0
11978,"corporate",22,72258,NA
11979,"corporate",25,25793,0
11980,"corporate",23,60323,0
11981,"corporate",26,20164,NA
11982,"corporate",29,65999,0
11983,"corporate",34,50108,0
11984,"corporate",33,70468,0
11985,"corporate",41,40161,0
11986,"corporate",33,70937,0
11987,"corporate",24,20815,0
11988,"corporate",38,65107,NA
